ID,text,answer,difficulty_ID,topic_ID,group_ID
8e350ccf-2917-6314-d7a3-4ad0e2034a97,"Understand the async/await concept, its advantages comparing to Promise pattern;/n",,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,d698d1ac-f72e-611f-abc1-f4163f009430
9d05c768-79d1-fd45-b369-023d37f40f3c,Understand how the exception handling behaves with async model;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,d698d1ac-f72e-611f-abc1-f4163f009430
5e565d78-1e72-4cba-e3c1-9c176479da21,Understand what is a promisification pattern and its application;/n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,d698d1ac-f72e-611f-abc1-f4163f009430
fc850962-6599-a7d9-c326-4e9a0c5e4f9e,Understand how event loop works and concurrency model. Know the ways of influencing on the JS instructions handling through the event loop;/n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,d698d1ac-f72e-611f-abc1-f4163f009430
2bb4cdea-a10a-a157-13d5-d446b3dad0d4,Understand the performance issues that could be provoked by the negligence in async model usage;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,6954c459-fabf-eae8-1ffb-be7dafe2f377,d698d1ac-f72e-611f-abc1-f4163f009430
b8e834eb-f25a-7eff-6b7a-ad2b69115dde,Understand how generators work. Their applications;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,6954c459-fabf-eae8-1ffb-be7dafe2f377,d698d1ac-f72e-611f-abc1-f4163f009430
3c068f9b-d27b-0e1c-22bb-c28ab5085df2,Understand how the error handling is treated in generators;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,6954c459-fabf-eae8-1ffb-be7dafe2f377,d698d1ac-f72e-611f-abc1-f4163f009430
67bb04a3-a318-260c-8e2e-7d52bf0a6517,"Understand what is dynamic typing, the difference with static typing & strict static typing;/n",,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,0a2faa8f-4759-bb8e-31cb-faef97fccf58
63f28279-bcbb-d40c-c774-c940b0cc9ed1,"Know what are the primitive types and reference types, key differences between them;/n",,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,0a2faa8f-4759-bb8e-31cb-faef97fccf58
f80ddf01-7f08-3c47-e46c-aadc634a0607,Ability to list all the data types and their purpose:/n  0) Number  1) String  2) Boolean  3) Object  4) Undefined  5) Null  6) BigInt  7) Symbol,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,0a2faa8f-4759-bb8e-31cb-faef97fccf58
48063278-90fb-123a-277f-d6c62ad026de,Understand how to deal with Date object;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,0a2faa8f-4759-bb8e-31cb-faef97fccf58
517dc56f-71c4-a8ea-f431-e13c4d9e902c,Know the Number methods:/n  0) parseInt  1) parseFloat  2) isNaN  3) toFixed,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,0a2faa8f-4759-bb8e-31cb-faef97fccf58
ccb12e71-96f2-ed94-4098-7fcc4e104d0b,Know the String methods:/n  0) charAt  1) substring  2) slice  3) indexOf  4) split  5) replace  6) toUpperCase  7) search,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,0a2faa8f-4759-bb8e-31cb-faef97fccf58
387fb954-b979-075e-967c-c75d978f404a,Know all the variants of variables declaration. Ability to explain the features of each and pitfalls:/n  0) var  1) let  2) const,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,0a2faa8f-4759-bb8e-31cb-faef97fccf58
431a8122-ed0c-f697-f43e-b831ef69dba7,Understand how and when implicit / automatic types coercion works:/n  0) String <-> Number  1) Boolean <-> Number  2) Object <-> String  3) valueOf function,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,0a2faa8f-4759-bb8e-31cb-faef97fccf58
a52ef5a6-ad67-98dc-051e-4b2db82e75f3,Understand how to do an explicit coercion;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,0a2faa8f-4759-bb8e-31cb-faef97fccf58
fa68b112-5f9b-238f-0995-b4cc4c200745,Understand how the comparison of values of different types works;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,0a2faa8f-4759-bb8e-31cb-faef97fccf58
143e3ded-cf47-4c0b-fafd-e4e18a7c4d49,"Know the “falsy values” concept, its application and pitfalls;/n",,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,0a2faa8f-4759-bb8e-31cb-faef97fccf58
834ebb07-dbf9-e82e-dc92-2b4c5b9d0aae,Understand the mutable / immutable values possibility. When and why it can be used;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,0a2faa8f-4759-bb8e-31cb-faef97fccf58
73043144-5ce5-7c3d-6ef7-68436db082a1,Know the basic features of Math standard object;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,0a2faa8f-4759-bb8e-31cb-faef97fccf58
7527c618-390a-56e1-799b-b848e580cbda,Know the features of JSON object;/n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,0a2faa8f-4759-bb8e-31cb-faef97fccf58
6f73c614-9a26-b652-bbf3-23f2b13f199a,Know what is a dead-zone concept for “let”;/n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,0a2faa8f-4759-bb8e-31cb-faef97fccf58
340455bb-7335-c069-d4e1-ccf775c69bdc,"Know the String object in depth:/n  0) Escape characters  1) Encodings, UTF-8, UTF-16",,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,0a2faa8f-4759-bb8e-31cb-faef97fccf58
a6e08f46-0b9d-78ad-ada0-34354ffe4240,"Know the Number object in depth:/n  0) Special values of Number  1) Numbers rounding issues  2) Format types of numbers (2,8,16)  3) Scientific notation",,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,0a2faa8f-4759-bb8e-31cb-faef97fccf58
861d73c9-4119-aa44-85f7-d21afa08ccbe,Understand how the objects-wrappers mechanism works;/n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,0a2faa8f-4759-bb8e-31cb-faef97fccf58
c34c9278-c945-29d0-500f-4eaa26811f25,Understand the purpose of Reflect object;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,6954c459-fabf-eae8-1ffb-be7dafe2f377,0a2faa8f-4759-bb8e-31cb-faef97fccf58
d33d832d-35e1-8448-0530-c709a8f19c8a,Understand the purpose of Proxy object;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,6954c459-fabf-eae8-1ffb-be7dafe2f377,0a2faa8f-4759-bb8e-31cb-faef97fccf58
cc6bcec0-65b6-cbca-91a5-19a8c1e7611c,Understand the purpose of Intl object;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,6954c459-fabf-eae8-1ffb-be7dafe2f377,0a2faa8f-4759-bb8e-31cb-faef97fccf58
ff1b6ff7-ef78-14bb-f7c9-7e2aea122e50,Know what is an operand and how many operands the operators can operate with;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,527749a4-26f4-faff-61c9-37087c94af69
57926fe9-d27d-d363-d3e8-de9850ef5f4f,Know the arithmetic operators/n  0) Addition (+)  1) Subtraction (-)  2) Division (/)  3) Multiplication (*)  4) Remainder (%)  5) Exponentiation (**)  6) Increment (++)  7) Decrement (--)  8) Unary negation (-)  9) Unary plus (+),,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,527749a4-26f4-faff-61c9-37087c94af69
bfd678cb-baec-bc47-ff30-78319e42bb6f,Know the shorthand assignments;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,527749a4-26f4-faff-61c9-37087c94af69
8f4335ec-19a7-aeaa-611a-dbb33da1f676,"Understand what is eval, how it works and what are the pitfalls and risks it can cause;/n  0) Know the difference between direct and indirect eval calls;  1) Know the safer and faster alternative: new Function;",,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,527749a4-26f4-faff-61c9-37087c94af69
c51eadaa-79f0-f78b-1160-052ee4928dfc,Know the comparison operators:/n  0) Equality (==)  1) Inequality (!=)  2) Identity / strict equality (===)  3) Non-identity / strict equality (!==),,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,527749a4-26f4-faff-61c9-37087c94af69
7f40e3d3-4651-637e-d70e-d7416e71bc4a,Know the relational operators:/n  0) Greater than(>)  1) Greater than or equal (>=)  2) Less than (<)  3) Less than or equal (<=),,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,527749a4-26f4-faff-61c9-37087c94af69
c0eb54c8-6b98-dea4-8865-219f1be46ea9,Know the logical operators:/n  0) Logical AND (&&)  1) Logical OR (||)  2) Logical NOT (!)  3) Short-circuit evaluation  4) Operator precedence  5) Double NOT (!!),,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,527749a4-26f4-faff-61c9-37087c94af69
690e2f32-30de-b947-0d2a-eadfa8c1d0a6,Know the conditional (ternary) operator;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,527749a4-26f4-faff-61c9-37087c94af69
98fbf7c1-1460-e72c-27d2-829d50c1dbe0,Know conditional chains by the ternary operator technique;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,527749a4-26f4-faff-61c9-37087c94af69
4a814c8f-32e6-7d7c-6fda-1cb64936070b,Know the grouping operator;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,527749a4-26f4-faff-61c9-37087c94af69
0c89aa2b-a53c-54c2-8c5f-8a7aa56b8d99,Know the destructuring assignment/n  0) Array destructuring possibilities  1) Object destructuring,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,527749a4-26f4-faff-61c9-37087c94af69
01fed190-e5aa-e472-d554-4d77066f4a91,Know the operators precedence;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,527749a4-26f4-faff-61c9-37087c94af69
f765229b-5499-69b5-89d1-eca719b85977,Understand what is operators associativity;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,527749a4-26f4-faff-61c9-37087c94af69
e1e48c4a-590b-daa8-aad6-bd31297c8bfc,Know the “in” operator;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,527749a4-26f4-faff-61c9-37087c94af69
c9b0d46c-1841-9467-546d-72fba42532ef,Know the void operator;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,527749a4-26f4-faff-61c9-37087c94af69
1899bd5b-b269-0a6b-5a45-4de82055f30b,Know the bitwise operators:/n  0) AND (&)  1) OR (|)  2) XOR (^)  3) NOT (~)  4) Left Shift (<<)  5) Sign-propagating right shift (>>)  6) Zero-fill right shift (>>>)  7) Flags & bitwise masks,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,527749a4-26f4-faff-61c9-37087c94af69
0f1060e5-6209-77f8-2cde-b8ab1f522f10,Understand the Nullish coalescing operator / optional chaining operator;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,6954c459-fabf-eae8-1ffb-be7dafe2f377,527749a4-26f4-faff-61c9-37087c94af69
24d3aa52-8ee5-0e0e-6d99-de118d62be85,Know the ways of object initialization:/n  0) new.  1) literal.  2) Object.create.  3) ES2015 notation.  4) Be aware of computed property names feature;.  5) Via function-constructor.,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,b120d1e9-8211-02b0-e355-ebc6d29ea5c2
4ee8e410-95c6-de76-bb5f-b331454d2f9d,Know the accessing properties:/n  0) Dot notation  1) Bracket notation,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,b120d1e9-8211-02b0-e355-ebc6d29ea5c2
55b88b44-3bf6-6a63-4d3a-0e6cb30e9002,Know the property definitions variants:/n  0) defineProperty  1) simple assignment,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,b120d1e9-8211-02b0-e355-ebc6d29ea5c2
d99dc856-4c3e-af2e-d7f7-50222ffb41cc,Know the method definitions variants;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,b120d1e9-8211-02b0-e355-ebc6d29ea5c2
caa7d40f-7261-c800-48a5-fca5261b8be7,"Know how delete operator works, it’s influence on memory management;/n",,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,b120d1e9-8211-02b0-e355-ebc6d29ea5c2
f20fda13-10ec-ed4f-6345-4d6f71059346,Know the spread properties technique;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,b120d1e9-8211-02b0-e355-ebc6d29ea5c2
d4fe820e-4373-019f-a592-fbb88fa359b8,Know the build-in Object methods:/n  0) hasOwnProperty  1) isPrototypeOf  2) assign  3) create  4) defineProperty/Properties  5) entries  6) freeze  7) fromEntries,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,b120d1e9-8211-02b0-e355-ebc6d29ea5c2
918fad69-0f5f-399c-0189-1cac87e9d7c0,Know the structure of class expression / declaration and the application of each member:/n  0) getters/setters  1) super  2) this  3) instanceof  4) class field  5) constructor  6) extends  7) static  8) private members  9) class extension prohibition,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,b120d1e9-8211-02b0-e355-ebc6d29ea5c2
1cea9476-3b52-86d5-45d6-a25fd91068c8,"Understand what is a prototype mutation, monkey patching;/n",,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,b120d1e9-8211-02b0-e355-ebc6d29ea5c2
efdcaf01-7012-6964-5f79-b4426954dddf,Know the OOP emulation patterns in ES5;/n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,b120d1e9-8211-02b0-e355-ebc6d29ea5c2
8c358592-2db1-1c2a-51b4-200bd8edbfdd,Be aware of “new.target” pseudo-property;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,6954c459-fabf-eae8-1ffb-be7dafe2f377,b120d1e9-8211-02b0-e355-ebc6d29ea5c2
47a5b355-1200-c694-4121-2ab7bd11cd02,Understand the try / catch / finally statement and the mechanism behind it;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,28de4294-0fcf-88bd-e18d-7d72cc218a19
18e50e1f-8f5c-86b2-b7e5-66990a7c4093,Know throw keyword and its purpose;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,28de4294-0fcf-88bd-e18d-7d72cc218a19
c62eba4c-3793-84f5-7819-fd812c607b0d,"Know the error object properties, methods and how it can be useful;/n",,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,28de4294-0fcf-88bd-e18d-7d72cc218a19
01d835e9-b20d-e6ee-8067-80f49bd58a3f,Be aware of the common standard errors;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,28de4294-0fcf-88bd-e18d-7d72cc218a19
9441fad5-a4d2-e3b3-6afe-8aad830b66ae,"Know the possibility to define custom errors, understand the reason behind it;/n",,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,28de4294-0fcf-88bd-e18d-7d72cc218a19
3ec4ccd9-f007-4c89-f3a4-49373e03e345,Understand how errors are propagated across the call stack;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,28de4294-0fcf-88bd-e18d-7d72cc218a19
9a039200-ffc5-93cd-86a4-910492fed2b7,Know the common error handling patterns & practices;/n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,28de4294-0fcf-88bd-e18d-7d72cc218a19
d46f5a57-5fac-88ae-ef05-e7ceaa95e15e,Understand the performance issues caused by error handling;/n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,28de4294-0fcf-88bd-e18d-7d72cc218a19
45193b8c-b557-d55f-b6e8-a75f17b14027,Know the basics of regular expressions and which types of tasks can be covered by them;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,c46c406b-6552-434b-36fe-7cca91ce2d63
3ecfd428-5770-87f3-c883-4d1d9f4b6993,"Know the JS modules concept, various techniques to organize modularization;/n",,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,c46c406b-6552-434b-36fe-7cca91ce2d63
8d6104cb-0051-24e6-23d9-a02b9dedb00f,"Know what does strict mode do, which limitations and improvements it brings to developers;/n",,92c927a9-c302-30ed-60be-9d150e19ba18,6954c459-fabf-eae8-1ffb-be7dafe2f377,c46c406b-6552-434b-36fe-7cca91ce2d63
9de8c7f2-f92a-9980-dff0-aaa2bffd0823,Understand how the JS script is executed & control flow is structured;/n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,c46c406b-6552-434b-36fe-7cca91ce2d63
fb4d10ec-e5bf-15a0-2867-8de5c2ba3575,Understand how garbage collection works and how developer can influence on it;/n,,305ae917-827f-c61a-7b1f-048f91566865,6954c459-fabf-eae8-1ffb-be7dafe2f377,c46c406b-6552-434b-36fe-7cca91ce2d63
1603d267-3112-6cf5-cfe8-0085cdc4221e,Understand the memory management mechanisms when running the JS script;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,6954c459-fabf-eae8-1ffb-be7dafe2f377,c46c406b-6552-434b-36fe-7cca91ce2d63
54abdaba-c1bc-7dd4-6312-fa7285da2652,Understand the mark-and-sweep algorithm (in memory management);/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,6954c459-fabf-eae8-1ffb-be7dafe2f377,c46c406b-6552-434b-36fe-7cca91ce2d63
4c7e9c60-a79a-1524-1da0-4e06ea82f3c6,Know the advanced techniques of regular expressions;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,6954c459-fabf-eae8-1ffb-be7dafe2f377,c46c406b-6552-434b-36fe-7cca91ce2d63
8774a5af-a5e1-59c0-736e-9a9545af5706,"Understand the HTML document structure, the tree concept;/n",,92c927a9-c302-30ed-60be-9d150e19ba18,21496f8a-399e-039f-24ac-d8eedafb6b4e,373553b5-6f08-5d21-d3da-a28275134aba
701e6ede-5574-926c-9e1d-d76c4890cb9c,Be aware of how whitespaces are handled in DOM;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,21496f8a-399e-039f-24ac-d8eedafb6b4e,373553b5-6f08-5d21-d3da-a28275134aba
cf8c8e23-5691-bb84-4634-952f0cbf39d0,Be aware of HTML entities;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,21496f8a-399e-039f-24ac-d8eedafb6b4e,373553b5-6f08-5d21-d3da-a28275134aba
ed74f79d-d6e4-2338-bfa9-07e47b05ac13,"Know the various DOM elements content types, text nodes;/n",,92c927a9-c302-30ed-60be-9d150e19ba18,21496f8a-399e-039f-24ac-d8eedafb6b4e,373553b5-6f08-5d21-d3da-a28275134aba
0e2241e6-c7fb-23ef-edac-e459bd91d957,Know how to traverse the DOM;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,21496f8a-399e-039f-24ac-d8eedafb6b4e,373553b5-6f08-5d21-d3da-a28275134aba
59291e35-3859-d8c0-6bed-088ffa64561e,"Know how to retrieve elements from DOM, selectors;/n",,92c927a9-c302-30ed-60be-9d150e19ba18,21496f8a-399e-039f-24ac-d8eedafb6b4e,373553b5-6f08-5d21-d3da-a28275134aba
126d9084-86b3-5f99-9db0-b403bce24667,Know how to alter DOM elements;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,21496f8a-399e-039f-24ac-d8eedafb6b4e,373553b5-6f08-5d21-d3da-a28275134aba
58a58b07-b4f7-9102-316d-cbfd1c7a127d,Know how to create DOM elements;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,21496f8a-399e-039f-24ac-d8eedafb6b4e,373553b5-6f08-5d21-d3da-a28275134aba
8c9d3601-5f14-d5e8-668c-0fe5949088fb,"Know how to modify attributes, styles, CSS;/n",,92c927a9-c302-30ed-60be-9d150e19ba18,21496f8a-399e-039f-24ac-d8eedafb6b4e,373553b5-6f08-5d21-d3da-a28275134aba
7325f0f5-c812-c3fa-21cf-7724085a8067,Know how to work with positioning & animation;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,21496f8a-399e-039f-24ac-d8eedafb6b4e,373553b5-6f08-5d21-d3da-a28275134aba
47863dcc-4f70-90f4-4a97-6b9b704f10a2,Be aware of content editability feature;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,21496f8a-399e-039f-24ac-d8eedafb6b4e,373553b5-6f08-5d21-d3da-a28275134aba
9d8c8d90-a301-221a-08c9-5319b263823f,"Know the form elements, purpose of each;/n",,92c927a9-c302-30ed-60be-9d150e19ba18,21496f8a-399e-039f-24ac-d8eedafb6b4e,373553b5-6f08-5d21-d3da-a28275134aba
7dae5628-e64b-8d18-e26e-92907f0fbd6a,Know what is a Document Fragment and its purpose;/n,,305ae917-827f-c61a-7b1f-048f91566865,21496f8a-399e-039f-24ac-d8eedafb6b4e,373553b5-6f08-5d21-d3da-a28275134aba
7b793b65-a7c4-a87e-5cd3-820d748a07ed,Understand how to work with geometry of a document & scrolling;/n,,305ae917-827f-c61a-7b1f-048f91566865,21496f8a-399e-039f-24ac-d8eedafb6b4e,373553b5-6f08-5d21-d3da-a28275134aba
5439eac1-5ad0-f9b7-7e87-7cba4ec3ebec,Understand the concepts behind text selection API;/n,,305ae917-827f-c61a-7b1f-048f91566865,21496f8a-399e-039f-24ac-d8eedafb6b4e,373553b5-6f08-5d21-d3da-a28275134aba
342bcca3-7ee4-0d87-4066-c1eaa835ff96,Know what is Shadow DOM and its purpose;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,21496f8a-399e-039f-24ac-d8eedafb6b4e,373553b5-6f08-5d21-d3da-a28275134aba
6e04a4ad-fc07-22c1-be88-e83a75efd4b2,Know the Intersection Observer API;/n,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,21496f8a-399e-039f-24ac-d8eedafb6b4e,373553b5-6f08-5d21-d3da-a28275134aba
c8fbe617-a168-37ae-5b57-6607e7df2fd8,Know the browser event types (basic):/n  0) Network events  1) Focus events  2) Form events  3) Keyboard events  4) Mouse events  5) Drag & Drop events  6) Document load,,92c927a9-c302-30ed-60be-9d150e19ba18,21496f8a-399e-039f-24ac-d8eedafb6b4e,32129cc4-3ff8-ba65-f71f-a068d570a6ee
803f6265-b33c-faa9-f6b0-cda477e7da28,Know the ways of events registering;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,21496f8a-399e-039f-24ac-d8eedafb6b4e,32129cc4-3ff8-ba65-f71f-a068d570a6ee
40bca4cb-9e2a-9f37-0d70-98c7280f01bf,Know the events firing mechanism:/n  0) Argument  1) Context  2) Returning value of event handlers  3) Calling precedence   4) Event propagation (stopPropagation / stopImmediatePropagation)  5) Event canceling  6) Default actions,,92c927a9-c302-30ed-60be-9d150e19ba18,21496f8a-399e-039f-24ac-d8eedafb6b4e,32129cc4-3ff8-ba65-f71f-a068d570a6ee
f33ecb0b-abb9-499f-b3f1-0ec1aa55526b,Know the throttling technique and the situations when it is useful;/n,,305ae917-827f-c61a-7b1f-048f91566865,21496f8a-399e-039f-24ac-d8eedafb6b4e,32129cc4-3ff8-ba65-f71f-a068d570a6ee
21552c74-9fa9-786e-f01d-1fecd416a4fd,Know the performance aspects of events handling;/n,,305ae917-827f-c61a-7b1f-048f91566865,21496f8a-399e-039f-24ac-d8eedafb6b4e,32129cc4-3ff8-ba65-f71f-a068d570a6ee
f9fc8d69-e345-981e-9932-e886e8b69b07,Ability to describe the event delegation concept./n,,305ae917-827f-c61a-7b1f-048f91566865,21496f8a-399e-039f-24ac-d8eedafb6b4e,32129cc4-3ff8-ba65-f71f-a068d570a6ee
db0780e1-df00-eb89-9c40-de04b8e2af6c,Know the difference between target & currentTarget./n,,305ae917-827f-c61a-7b1f-048f91566865,21496f8a-399e-039f-24ac-d8eedafb6b4e,32129cc4-3ff8-ba65-f71f-a068d570a6ee
63805ed6-ced5-7a1f-8a20-2f1c27195e80,Know the 3rd parameter of addEventListener:/n  0) capture  1) once  2) passive,,305ae917-827f-c61a-7b1f-048f91566865,21496f8a-399e-039f-24ac-d8eedafb6b4e,32129cc4-3ff8-ba65-f71f-a068d570a6ee
5a1e2b53-2e65-b2e5-c3d6-c6c5ffde23bb,Know the browser event types (advanced):/n  0) Progress events  1) Resource events  2) WebSocket events  3) CSS animation events  4) CSS Transition events  5) Printing events  6) Text composition events  7) View events  8) Session history events  9) Clipboard events  10) Media events  11) Storage events  12) Value change events  13) WebVR events,,aa885dc1-b321-f8bb-b442-fb1b99ec8fd6,21496f8a-399e-039f-24ac-d8eedafb6b4e,32129cc4-3ff8-ba65-f71f-a068d570a6ee
0264f705-69f4-d1e6-c020-b6f0be6f40a6,Know how XMLHttpRequest / FormData work/n,,92c927a9-c302-30ed-60be-9d150e19ba18,21496f8a-399e-039f-24ac-d8eedafb6b4e,efb7727e-695f-e90e-6237-9f3baf4388ab
041317bd-5a89-9b9f-2f98-f7662404afe0,Know how fetch works;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,21496f8a-399e-039f-24ac-d8eedafb6b4e,efb7727e-695f-e90e-6237-9f3baf4388ab
daeb2a25-cf47-c4d8-af2b-38cad1b542d5,Know how WebSocket works;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,21496f8a-399e-039f-24ac-d8eedafb6b4e,efb7727e-695f-e90e-6237-9f3baf4388ab
afd0372a-5dbd-5f30-5ea0-7e3c4aa49141,Ability to describe in which situation a certain networking technique should be used;/n,,92c927a9-c302-30ed-60be-9d150e19ba18,21496f8a-399e-039f-24ac-d8eedafb6b4e,efb7727e-695f-e90e-6237-9f3baf4388ab
